### DATA:
#
# 2271
#      Q             I(Q)           Error     
1.21278482E-01  -1.48682296E-03  7.16990785E-04
1.21498389E-01  1.04700029E-03  7.25903312E-04
1.21718295E-01  -8.51921737E-04  7.25077275E-04
1.21938202E-01  8.04871321E-04  7.14500073E-04
1.22158108E-01  9.58219171E-05  7.21251312E-04
1.22378015E-01  2.00338662E-04  7.15335896E-04
1.22597921E-01  6.75693154E-04  7.22625020E-04
1.22817828E-01  -1.41307712E-04  7.14587127E-04
1.23037735E-01  1.62573904E-03  7.11903724E-04
1.23257641E-01  3.25992703E-04  7.16657955E-04
1.23477548E-01  -6.02014363E-04  7.14937919E-04
1.23697454E-01  -1.98191404E-03  7.14614097E-04
1.23917361E-01  -1.38763338E-03  7.12905297E-04
1.24137268E-01  -1.45353377E-04  7.12002071E-04
1.24357174E-01  -4.33348119E-04  7.12801594E-04
1.24577081E-01  1.56385452E-03  7.09586633E-04
1.24796987E-01  -1.38145685E-03  7.12252280E-04
1.25016894E-01  -2.74166465E-04  7.05647813E-04
1.25236801E-01  -1.34855509E-04  7.01573279E-04
1.25456707E-01  -1.06150657E-03  7.06062477E-04
1.25676614E-01  9.35725868E-04  7.06496452E-04
1.25896520E-01  4.92550433E-04  6.97262126E-04
1.26116427E-01  1.04393810E-03  7.12031149E-04
1.26336333E-01  -1.32225454E-04  7.05564592E-04
1.26556240E-01  -1.24582648E-03  7.10548989E-04
1.26776147E-01  2.17683613E-04  6.99973664E-04
1.26996053E-01  -3.46310437E-04  6.97067393E-04
1.27215960E-01  -1.11423433E-04  7.04014790E-04
1.27435866E-01  -6.56053424E-04  7.02681275E-04
1.27655773E-01  -5.00440598E-04  7.06581342E-04
1.27875680E-01  4.74125147E-04  6.95203265E-04
1.28095586E-01  2.46390700E-04  7.04933773E-04
1.28315493E-01  -7.30901957E-06  6.96356810E-04
1.28535399E-01  -1.75915658E-04  6.95082041E-04
1.28755306E-01  5.43341041E-04  6.99944688E-04
1.28975212E-01  1.24608725E-03  6.91183069E-04
1.29195119E-01  1.73449516E-05  7.04671565E-04
1.29415026E-01  1.27390027E-04  6.94886539E-04
1.29634932E-01  -8.58440995E-04  6.89635079E-04
1.29854839E-01  2.72616744E-04  6.97930717E-04
1.30074745E-01  -1.02330744E-03  6.89015932E-04
1.30294652E-01  -1.87613070E-04  6.97334681E-04
1.30514559E-01  1.66043639E-03  6.92824770E-04
1.30734465E-01  1.70119107E-04  6.89422217E-04
1.30954372E-01  -4.89249825E-04  6.90034406E-04
1.31174278E-01  3.37235630E-04  6.81338069E-04
1.31394185E-01  3.71061265E-04  6.97191531E-04
1.31614092E-01  -3.53597105E-04  6.77547527E-04
1.31833998E-01  6.85304403E-04  6.87563705E-04
1.32053905E-01  1.09106302E-04  6.93256001E-04
1.32273811E-01  7.31609762E-04  6.84468490E-04
1.32493718E-01  2.67758965E-04  6.90896114E-04
1.32713624E-01  -1.07810646E-03  6.80351124E-04
1.32933531E-01  1.12444162E-04  6.86503163E-04
1.33153438E-01  -2.39208341E-04  6.86913120E-04
1.33373344E-01  1.28012151E-03  6.81210098E-04
1.33593251E-01  -1.29295141E-03  6.83989941E-04
1.33813157E-01  1.33290887E-04  6.75671148E-04
1.34033064E-01  -1.30692124E-03  6.79733661E-04
1.34252971E-01  -1.00485981E-04  6.83710371E-04
1.34472877E-01  3.17312777E-04  6.76923875E-04
1.34692784E-01  1.67973340E-04  6.83250255E-04
1.34912690E-01  7.58938491E-04  6.71561114E-04
1.35132597E-01  1.03347003E-03  6.85513498E-04
1.35352503E-01  5.58719039E-05  6.76854065E-04
1.35572410E-01  -9.71019268E-04  6.70250415E-04
1.35792317E-01  -8.49381089E-04  6.77030860E-04
1.36012223E-01  -4.16427851E-04  6.72465571E-04
1.36232130E-01  -3.35499644E-05  6.83810716E-04
1.36452036E-01  5.27478755E-04  6.70952770E-04
1.36671943E-01  -5.91754913E-04  6.73915442E-04
1.36891850E-01  -3.77267599E-04  6.75646580E-04
1.37111756E-01  -4.20279801E-04  6.68630827E-04
1.37331663E-01  -1.32566690E-03  6.77405446E-04
1.37551569E-01  -9.26434994E-04  6.68224580E-04
1.37771476E-01  -5.15997410E-04  6.75825387E-04
1.37991382E-01  -1.11815333E-03  6.79759982E-04
1.38211289E-01  -4.24832106E-04  6.62396024E-04
1.38431196E-01  -1.04233623E-05  6.66308950E-04
1.38651102E-01  7.74450600E-04  6.64364927E-04
1.38871009E-01  -2.42531300E-04  6.69771530E-04
1.39090915E-01  -4.80867922E-04  6.75391221E-04
1.39310822E-01  1.68673694E-04  6.64015151E-04
1.39530729E-01  -9.24162567E-04  6.70397102E-04
1.39750635E-01  -4.48711216E-04  6.55920109E-04
1.39970542E-01  7.16015697E-04  6.69725780E-04
1.40190448E-01  -3.59885395E-04  6.64661981E-04
1.40410355E-01  -6.73510134E-04  6.63059514E-04
1.40630262E-01  -1.01158768E-03  6.67603673E-04
1.40850168E-01  1.36187673E-03  6.58981145E-04
1.41070075E-01  6.59607351E-04  6.68744552E-04
1.41289981E-01  9.86255705E-04  6.51370863E-04
1.41509888E-01  -3.70278955E-04  6.60110340E-04
1.41729794E-01  1.45584345E-04  6.65844049E-04
1.41949701E-01  -1.93521380E-04  6.52580156E-04
1.42169608E-01  -4.36335802E-04  6.64900341E-04
1.42389514E-01  1.29044056E-04  6.55708519E-04
1.42609421E-01  -5.01275063E-05  6.64092281E-04
1.42829327E-01  -4.17478383E-04  6.59930942E-04
1.43049234E-01  -2.45973468E-04  6.48890356E-04
1.43269141E-01  7.97152519E-04  6.61149462E-04
1.43489047E-01  -6.36227429E-04  6.53292571E-04
1.43708954E-01  2.92390585E-04  6.60472212E-04
1.43928860E-01  -8.81567597E-04  6.57797289E-04
1.44148767E-01  -1.59570575E-03  6.44891399E-04
1.44368673E-01  -2.18093395E-04  6.55142261E-04
1.44588580E-01  -2.47396529E-04  6.53934036E-04
1.44808487E-01  8.86842608E-05  6.57701665E-04
1.45028393E-01  1.07062608E-03  6.53719535E-04
1.45248300E-01  -1.12207979E-03  6.47602649E-04
1.45468206E-01  -7.40930438E-04  6.56231133E-04
1.45688113E-01  -4.14699316E-05  6.44389321E-04
1.45908020E-01  -2.63936818E-04  6.48497329E-04
1.46127926E-01  -7.53261149E-04  6.53101185E-04
1.46347833E-01  -1.23323500E-03  6.45734608E-04
1.46567739E-01  1.83060765E-05  6.54639680E-04
1.46787646E-01  3.22088599E-04  6.43251690E-04
1.47007553E-01  -9.33282077E-04  6.46629856E-04
1.47227459E-01  -3.15807760E-04  6.46257637E-04
1.47447366E-01  -3.53209674E-04  6.48465697E-04
1.47667272E-01  -9.41820443E-04  6.48229030E-04
1.47887179E-01  -5.88044524E-04  6.44722266E-04
1.48107085E-01  -2.37889588E-04  6.48068353E-04
1.48326992E-01  -6.86444342E-04  6.46366901E-04
1.48546899E-01  -7.32265413E-04  6.41878101E-04
1.48766805E-01  -9.34004784E-04  6.43854884E-04
1.48986712E-01  -7.74934888E-04  6.34477811E-04
1.49206618E-01  -1.15937740E-03  6.45732752E-04
1.49426525E-01  -1.27726048E-03  6.43490312E-04
1.49646432E-01  -6.87934458E-04  6.48216371E-04
1.49866338E-01  3.06420028E-04  6.34925261E-04
1.50086245E-01  -8.36849213E-05  6.43723797E-04
1.50306151E-01  -1.61156058E-05  6.44871669E-04
1.50526058E-01  -4.08008695E-04  6.41292838E-04
1.50745964E-01  7.43865967E-05  6.36676625E-04
1.50965871E-01  6.53490424E-05  6.39987995E-04
1.51185778E-01  4.12754714E-04  6.38394458E-04
1.51405684E-01  -1.09046698E-04  6.43691759E-04
1.51625591E-01  8.72954726E-04  6.28738753E-04
1.51845497E-01  -8.28281045E-05  6.33050276E-04
1.52065404E-01  -2.50108540E-04  6.34237659E-04
1.52285311E-01  -3.60891223E-04  6.34104392E-04
1.52505217E-01  3.42495739E-04  6.39486157E-04
1.52725124E-01  9.65937972E-04  6.27108267E-04
1.52945030E-01  -7.43791461E-05  6.32631058E-04
1.53164937E-01  -8.21918249E-04  6.31485719E-04
1.53384843E-01  -6.00993633E-04  6.34029580E-04
1.53604750E-01  -4.67687845E-04  6.34781291E-04
1.53824657E-01  -4.28244472E-04  6.27286867E-04
1.54044563E-01  -3.16835940E-04  6.32227945E-04
1.54264470E-01  -3.98159027E-04  6.28745811E-04
1.54484376E-01  -1.72592700E-04  6.33018823E-04
1.54704283E-01  1.38230622E-04  6.27024815E-04
1.54924190E-01  -5.85347414E-04  6.29086294E-04
1.55144096E-01  -3.89955938E-04  6.31804075E-04
1.55364003E-01  3.00258398E-04  6.28265823E-04
1.55583909E-01  -1.13345683E-04  6.25831501E-04
1.55803816E-01  2.47612596E-04  6.26681504E-04
1.56023723E-01  1.09203160E-04  6.28755095E-04
1.56243629E-01  9.77218151E-05  6.26460961E-04
1.56463536E-01  -9.32872295E-04  6.26889717E-04
1.56683442E-01  -1.26697868E-03  6.26407652E-04
1.56903349E-01  -1.08779222E-03  6.22881446E-04
1.57123255E-01  -5.15043736E-04  6.26038446E-04
1.57343162E-01  -1.54253095E-03  6.29761242E-04
1.57563069E-01  -3.10897827E-04  6.16603823E-04
1.57782975E-01  9.09119844E-05  6.24998183E-04
1.58002882E-01  2.71044672E-04  6.26321049E-04
1.58222788E-01  -6.69896603E-04  6.26673839E-04
1.58442695E-01  6.06589019E-04  6.18976022E-04
1.58662602E-01  -9.73001122E-04  6.18527839E-04
1.58882508E-01  -1.04089826E-03  6.21585284E-04
1.59102415E-01  -2.72735953E-04  6.27564812E-04
1.59322321E-01  3.85701656E-04  6.22236427E-04
1.59542228E-01  1.78702176E-04  6.19084001E-04
1.59762134E-01  1.87315047E-04  6.19447487E-04
1.59982041E-01  -2.38694251E-04  6.19865179E-04
1.60201948E-01  -7.17155635E-04  6.14358150E-04
1.60421854E-01  -1.09265745E-03  6.18798222E-04
1.60641761E-01  -6.65396452E-04  6.16583531E-04
1.60861667E-01  -1.70402229E-04  6.20200354E-04
1.61081574E-01  -1.13380700E-03  6.18419155E-04
1.61301481E-01  1.22115016E-04  6.12140784E-04
1.61521387E-01  -9.55805182E-04  6.16345844E-04
1.61741294E-01  -4.89361584E-04  6.11448175E-04
1.61961200E-01  -1.78760290E-03  6.17310866E-04
1.62181107E-01  -6.85356557E-04  6.13043908E-04
1.62401013E-01  -6.81243837E-04  6.10205764E-04
1.62620920E-01  9.64730978E-04  6.12120625E-04
1.62840827E-01  2.19859183E-04  6.10353079E-04
1.63060733E-01  -8.84220004E-04  6.19034760E-04
1.63280640E-01  6.72362745E-04  6.06107401E-04
1.63500546E-01  -2.52284110E-04  6.10191821E-04
1.63720453E-01  2.15329230E-04  6.13076144E-04
1.63940360E-01  3.46995890E-04  6.13011041E-04
1.64160266E-01  6.05367124E-04  6.09060403E-04
1.64380173E-01  -8.36595893E-04  6.06630944E-04
1.64600079E-01  -6.49392605E-05  6.10446997E-04
1.64819986E-01  -1.71776116E-03  6.06623285E-04
1.65039893E-01  -1.68246031E-03  6.06536637E-04
1.65259799E-01  -3.26223671E-04  6.09806913E-04
1.65479706E-01  5.49271703E-04  6.04703683E-04
1.65699612E-01  4.41290438E-04  6.10965903E-04
1.65919519E-01  2.13272870E-04  6.08455442E-04
1.66139425E-01  -7.37428665E-04  6.03747245E-04
1.66359332E-01  -9.36061144E-04  6.08980947E-04
1.66579239E-01  -7.26215541E-04  6.02935815E-04
1.66799145E-01  -6.10798597E-05  6.10841597E-04
1.67019052E-01  -1.12476200E-03  6.01325298E-04
1.67238958E-01  -4.88385558E-04  6.05088141E-04
1.67458865E-01  2.09510326E-04  6.07872003E-04
1.67678772E-01  -4.42862511E-04  6.02311786E-04
1.67898678E-01  -2.93031335E-04  6.03386329E-04
1.68118585E-01  -1.38127059E-03  5.98219255E-04
1.68338491E-01  -4.41730022E-04  6.05418353E-04
1.68558398E-01  -5.03569841E-04  6.00869183E-04
1.68778304E-01  1.39772892E-04  5.99355418E-04
1.68998211E-01  -5.06713986E-04  6.00062422E-04
1.69218118E-01  -7.33636320E-04  6.00273963E-04
1.69438024E-01  -2.26050615E-04  6.02991809E-04
1.69657931E-01  -2.46815383E-04  6.01929526E-04
1.69877837E-01  3.59870493E-04  5.94607697E-04
1.70097744E-01  2.19866633E-04  5.98925261E-04
1.70317651E-01  -3.44194472E-04  5.94165565E-04
1.70537557E-01  1.09207630E-03  5.99304708E-04
1.70757464E-01  1.10088289E-03  5.98238652E-04
1.70977370E-01  7.38330185E-04  5.98097886E-04
1.71197277E-01  -5.58376312E-04  5.98217379E-04
1.71417184E-01  2.64488161E-04  5.92575850E-04
1.71637090E-01  -8.11859965E-04  6.02330633E-04
1.71856997E-01  -1.10122561E-03  5.89867265E-04
1.72076903E-01  -3.85567546E-05  5.99518311E-04
1.72296810E-01  5.78127801E-04  5.98357414E-04
1.72516716E-01  4.81329858E-04  5.93411243E-04
1.72736623E-01  6.25088811E-04  5.93586087E-04
1.72956530E-01  5.95375896E-04  5.90432040E-04
1.73176436E-01  -5.49986959E-04  5.95097925E-04
1.73396343E-01  -1.10102445E-03  5.93537208E-04
1.73616249E-01  -7.91952014E-04  5.92768947E-04
1.73836156E-01  -3.76798213E-04  5.92777880E-04
1.74056063E-01  -4.75242734E-04  5.88909401E-04
1.74275969E-01  5.45412302E-04  5.93258101E-04
1.74495876E-01  5.43817878E-04  5.91045595E-04
1.74715782E-01  -4.28110361E-05  5.87115886E-04
1.74935689E-01  -3.19786370E-04  5.94728663E-04
1.75155595E-01  1.05939060E-03  5.91026988E-04
1.75375502E-01  -8.72395933E-04  5.93889559E-04
1.75595409E-01  -8.27707350E-04  5.85191006E-04
1.75815315E-01  8.15585256E-04  5.88481166E-04
1.76035222E-01  -6.72139227E-04  5.93717930E-04
1.76255128E-01  -5.27150929E-04  5.84190018E-04
1.76475035E-01  3.51414084E-04  5.90176744E-04
1.76694942E-01  -5.24140894E-04  5.81641589E-04
1.76914848E-01  7.41183758E-04  5.85530712E-04
1.77134755E-01  8.52942467E-05  5.91155011E-04
1.77354661E-01  -1.16258860E-04  5.83563523E-04
1.77574568E-01  -2.08474696E-04  5.86344419E-04
1.77794474E-01  -5.55083156E-04  5.81740704E-04
1.78014381E-01  -6.38321042E-04  5.88132620E-04
1.78234288E-01  -4.68611717E-04  5.84838334E-04
1.78454194E-01  1.55985355E-04  5.79433946E-04
1.78674101E-01  -2.54184008E-04  5.85835006E-04
1.78894007E-01  -3.24688852E-04  5.81111843E-04
1.79113914E-01  -4.34711576E-04  5.84787781E-04
1.79333821E-01  8.43301415E-04  5.81162733E-04
1.79553727E-01  -7.70807266E-04  5.81412418E-04
1.79773634E-01  -7.34619796E-04  5.86861835E-04
1.79993540E-01  1.63324177E-04  5.76604399E-04
1.80213447E-01  1.46426260E-04  5.83647605E-04
1.80433354E-01  2.06224620E-04  5.80581514E-04
1.80653260E-01  -2.86243856E-04  5.80176674E-04
1.80873167E-01  5.86435199E-05  5.87707205E-04
1.81093073E-01  -1.27288699E-03  5.74346231E-04
1.81312980E-01  -1.15163624E-04  5.77594605E-04
1.81532886E-01  -5.03212214E-04  5.76365888E-04
1.81752793E-01  -7.73005188E-04  5.78893155E-04
1.81972700E-01  -1.44481659E-04  5.81194758E-04
1.82192606E-01  7.37570226E-04  5.77781222E-04
1.82412513E-01  5.93662262E-05  5.76008045E-04
1.82632419E-01  4.49351966E-04  5.73029574E-04
1.82852326E-01  -1.50717795E-04  5.78107120E-04
1.83072233E-01  -3.54275107E-05  5.83494562E-04
1.83292139E-01  2.01858580E-04  5.75146290E-04
1.83512046E-01  -4.52838838E-04  5.79973563E-04
1.83731952E-01  -1.13647431E-03  5.71638185E-04
1.83951859E-01  -1.43903494E-03  5.75804062E-04
1.84171765E-01  1.34639442E-04  5.71489758E-04
1.84391672E-01  -1.06083602E-03  5.74172703E-04
1.84611579E-01  -1.19353086E-03  5.77182539E-04
1.84831485E-01  2.34916806E-04  5.72097221E-04
1.85051392E-01  -7.88047910E-05  5.77119668E-04
1.85271298E-01  1.38655305E-05  5.71323050E-04
1.85491205E-01  6.32986426E-04  5.70754479E-04
1.85711112E-01  2.33829021E-04  5.73207556E-04
1.85931018E-01  -7.56964087E-04  5.70431008E-04
1.86150925E-01  -8.90515745E-04  5.69962982E-04
1.86370831E-01  -2.54891813E-04  5.70454092E-04
1.86590738E-01  -7.65219331E-04  5.73192422E-04
1.86810645E-01  -2.48357654E-04  5.69134768E-04
1.87030551E-01  3.39746475E-06  5.69811190E-04
1.87250458E-01  2.06254423E-04  5.71215912E-04
1.87470364E-01  3.06569040E-04  5.66100244E-04
1.87690271E-01  -4.35680151E-04  5.70806885E-04
1.87910177E-01  6.09643757E-04  5.68849388E-04
1.88130084E-01  2.07655132E-04  5.69475018E-04
1.88349991E-01  3.57091427E-04  5.66741768E-04
1.88569897E-01  -5.68933785E-04  5.63975503E-04
1.88789804E-01  -4.43398952E-04  5.69050714E-04
1.89009710E-01  -8.45901668E-04  5.63383248E-04
1.89229617E-01  -7.62045383E-05  5.65568922E-04
1.89449524E-01  4.83967364E-04  5.67908861E-04
1.89669430E-01  -3.16828489E-04  5.64234363E-04
1.89889337E-01  4.12486494E-04  5.65676712E-04
1.90109243E-01  -7.21223652E-04  5.62091880E-04
1.90329150E-01  1.06270611E-03  5.66837606E-04
1.90549056E-01  -1.49503350E-04  5.65196715E-04
1.90768963E-01  2.26557255E-04  5.63540289E-04
1.90988870E-01  -2.08951533E-04  5.63807958E-04
1.91208776E-01  -4.24385071E-05  5.61567250E-04
1.91428683E-01  -1.64270401E-04  5.64126273E-04
1.91648589E-01  1.41784549E-05  5.63659907E-04
1.91868496E-01  -2.17184424E-04  5.63258415E-04
1.92088403E-01  1.74783170E-04  5.65515928E-04
1.92308309E-01  3.32273543E-04  5.61304580E-04
1.92528216E-01  -1.27141178E-03  5.59651958E-04
1.92748122E-01  5.82791865E-04  5.58032187E-04
1.92968029E-01  3.65078449E-05  5.60877960E-04
1.93187935E-01  1.23009086E-05  5.61459700E-04
1.93407842E-01  -7.83704221E-04  5.58856345E-04
1.93627749E-01  1.69798732E-04  5.60295390E-04
1.93847655E-01  -5.94489276E-04  5.57985986E-04
1.94067562E-01  1.92269683E-04  5.60514549E-04
1.94287468E-01  -1.95950270E-03  5.56797736E-04
1.94507375E-01  -1.38327479E-04  5.59792174E-04
1.94727282E-01  7.02738762E-05  5.59850028E-04
1.94947188E-01  6.81430101E-05  5.56844752E-04
1.95167095E-01  -5.82054257E-04  5.61668573E-04
1.95387001E-01  -4.78565693E-04  5.54614039E-04
1.95606908E-01  5.12003899E-05  5.57302882E-04
1.95826815E-01  -1.88842416E-04  5.58684995E-04
1.96046721E-01  -1.43116713E-03  5.53426933E-04
1.96266628E-01  1.11132860E-04  5.60987169E-04
1.96486534E-01  -1.12824142E-04  5.54031123E-04
1.96706441E-01  6.57595694E-04  5.55135860E-04
1.96926347E-01  3.25225294E-04  5.55392622E-04
1.97146254E-01  6.68615103E-04  5.51655889E-04
1.97366161E-01  -7.61039555E-04  5.58503716E-04
1.97586067E-01  -7.01501966E-04  5.47675292E-04
1.97805974E-01  -5.34541905E-04  5.55669233E-04
1.98025880E-01  -3.94940376E-04  5.52899334E-04
1.98245787E-01  -4.30464745E-04  5.51038999E-04
1.98465694E-01  4.03732061E-04  5.54445219E-04
1.98685600E-01  1.16899610E-04  5.50140969E-04
1.98905507E-01  3.37511301E-06  5.56021296E-04
1.99125413E-01  -9.46223736E-06  5.51146096E-04
1.99345320E-01  -5.87508082E-04  5.52038758E-04
1.99565226E-01  -3.14757228E-04  5.49783876E-04
1.99785133E-01  -1.13660097E-03  5.47192928E-04
2.00005040E-01  -1.00769103E-04  5.53553128E-04
2.00224946E-01  8.24779272E-06  5.47909079E-04
2.00444853E-01  1.09106302E-03  5.48448131E-04
2.00664759E-01  4.86545265E-04  5.51296805E-04
2.00884666E-01  1.11420453E-03  5.46718222E-04
2.01104573E-01  2.29500234E-04  5.54148831E-04
2.01324479E-01  -6.11826777E-04  5.43534758E-04
2.01544386E-01  2.59153545E-04  5.53690403E-04
2.01764292E-01  6.73159957E-04  5.50288026E-04
2.01984199E-01  -6.10128045E-04  5.47461550E-04
2.02204105E-01  -8.49291682E-04  5.53077080E-04
2.02424012E-01  -6.79269433E-05  5.42477951E-04
2.02643919E-01  1.34997070E-04  5.50713639E-04
2.02863825E-01  2.77295709E-04  5.54210517E-04
2.03083732E-01  4.72173095E-04  5.59380905E-04
2.03303638E-01  8.94293189E-05  5.57257168E-04
2.03523545E-01  -7.47740269E-04  5.57595237E-04
2.03743452E-01  -4.45872545E-04  5.65695678E-04
2.03963358E-01  1.54674053E-05  5.61635939E-04
2.04183265E-01  -1.29304826E-03  5.60981890E-04
2.04403171E-01  1.44623220E-04  5.70546593E-04
2.04623078E-01  -1.34497881E-04  5.64769819E-04
2.04842985E-01  5.26547432E-04  5.71672594E-04
2.05062891E-01  -1.48446858E-03  5.67249923E-04
2.05282798E-01  -5.39831817E-04  5.64902519E-04
2.05502704E-01  -1.52654946E-04  5.70423823E-04
2.05722611E-01  9.69640911E-04  5.72815397E-04
2.05942517E-01  1.12120062E-03  5.74117301E-04
2.06162424E-01  -2.94879079E-04  5.71327848E-04
2.06382331E-01  -3.52703035E-04  5.77303010E-04
2.06602237E-01  5.08278608E-05  5.77935933E-04
2.06822144E-01  -4.52846289E-05  5.74126671E-04
2.07042050E-01  -4.83915210E-04  5.76208942E-04
2.07261957E-01  -8.19779932E-04  5.74392232E-04
2.07481864E-01  -5.59024513E-04  5.79687187E-04
2.07701770E-01  -1.93029642E-04  5.76330455E-04
2.07921677E-01  -1.87754631E-06  5.78910594E-04
2.08141583E-01  -9.72814858E-04  5.81019185E-04
2.08361490E-01  -4.14319336E-04  5.74996164E-04
2.08581396E-01  1.21226162E-03  5.89071838E-04
2.08801303E-01  4.48465347E-04  5.81573116E-04
2.09021210E-01  3.46392393E-04  5.77813701E-04
2.09241116E-01  2.98693776E-05  5.88270438E-04
2.09461023E-01  -6.14076853E-04  5.94270012E-04
2.09680929E-01  -6.30311668E-04  6.01141454E-04
2.09900836E-01  1.01558864E-04  6.00613194E-04
2.10120743E-01  8.50856304E-05  6.04692419E-04
2.10340649E-01  6.82726502E-04  6.11984568E-04
2.10560556E-01  3.19220126E-04  6.12478892E-04
2.10780462E-01  3.50214541E-04  6.14309296E-04
2.11000369E-01  -5.46634197E-04  6.09487151E-04
2.11220276E-01  5.73262572E-04  6.09986425E-04
2.11440182E-01  4.97922301E-04  6.10657906E-04
2.11660089E-01  9.00864601E-04  6.10949499E-04
2.11879995E-01  9.18269157E-04  6.05391429E-04
2.12099902E-01  1.18382275E-04  6.06257377E-04
2.12319808E-01  1.04135275E-03  6.01867588E-04
2.12539715E-01  -3.25299799E-04  5.99386552E-04
2.12759622E-01  1.96337700E-04  5.99572585E-04
2.12979528E-01  1.13310665E-03  5.98420512E-04
2.13199435E-01  -2.21364200E-04  5.99336617E-04
2.13419341E-01  -1.76273286E-04  6.04578205E-04
2.13639248E-01  -8.31730664E-04  5.90969419E-04
2.13859155E-01  3.58298421E-05  5.99439085E-04
2.14079061E-01  3.23049724E-04  5.92720270E-04
2.14298968E-01  -3.63744795E-04  6.00153529E-04
2.14518874E-01  5.19827008E-04  5.98233454E-04
2.14738781E-01  8.85725021E-04  5.92958383E-04
2.14958687E-01  -1.45956874E-04  5.97929381E-04
2.15178594E-01  1.30032748E-03  5.91144931E-04
2.15398501E-01  3.70487571E-04  5.99555310E-04
2.15618407E-01  -2.60978937E-04  5.95294700E-04
2.15838314E-01  2.62640417E-04  5.90813992E-04
2.16058220E-01  -6.84708357E-06  5.97607877E-04
2.16278127E-01  4.66153026E-04  5.89726011E-04
2.16498034E-01  5.11407852E-05  5.91987099E-04
2.16717940E-01  -5.81584871E-04  5.89575818E-04
2.16937847E-01  -3.94344330E-04  5.93117940E-04
2.17157753E-01  -5.55813313E-05  5.95689021E-04
2.17377660E-01  -1.12476200E-03  5.87801042E-04
2.17597566E-01  -1.50327384E-03  5.92182290E-04
2.17817473E-01  2.16774642E-04  5.87863439E-04
2.18037380E-01  -6.71334565E-04  5.94805916E-04
2.18257286E-01  7.22780824E-05  5.94564900E-04
2.18477193E-01  -6.27040863E-05  5.83680525E-04
2.18697099E-01  4.95016575E-04  5.91012242E-04
2.18917006E-01  5.95949590E-04  5.90906253E-04
2.19136913E-01  -5.08837402E-04  5.95469934E-04
2.19356819E-01  1.27680600E-04  5.91726850E-04
2.19576726E-01  1.04732066E-03  5.84675262E-04
2.19796632E-01  -6.76766038E-04  5.90689832E-04
2.20016539E-01  2.49013305E-04  5.87363135E-04
2.20236446E-01  2.77243555E-04  5.90879275E-04
2.20456352E-01  1.03180110E-03  5.86785133E-04
2.20676259E-01  -1.64986402E-03  5.86790473E-04
2.20896165E-01  4.97005880E-04  5.89624493E-04
2.21116072E-01  3.23526561E-04  5.87912647E-04
2.21335978E-01  6.88560307E-04  5.87765475E-04
2.21555885E-01  5.92939556E-04  5.86628338E-04
2.21775792E-01  8.63686204E-04  5.88045429E-04
2.21995698E-01  6.04748726E-04  5.92483933E-04
2.22215605E-01  1.03569031E-03  5.81800327E-04
2.22435511E-01  1.57549232E-03  5.88353534E-04
2.22655418E-01  2.87584960E-04  5.84321264E-04
2.22875325E-01  2.47754157E-04  5.85032188E-04
2.23095231E-01  6.01530075E-04  5.88534199E-04
2.23315138E-01  3.61874700E-05  5.83146635E-04
2.23535044E-01  1.26058608E-03  5.87911461E-04
2.23754951E-01  -3.93681228E-04  5.83483882E-04
2.23974857E-01  -4.44151461E-04  5.84897655E-04
2.24194764E-01  -1.71234459E-03  5.81255345E-04
2.24414671E-01  -1.34743750E-04  5.82566138E-04
2.24634577E-01  5.83015382E-04  5.91772628E-04
2.24854484E-01  -6.39863312E-04  5.80301789E-04
2.25074390E-01  -1.71489269E-03  5.77602637E-04
2.25294297E-01  2.84984708E-04  5.84786500E-04
2.25514204E-01  -1.82262808E-03  5.82785607E-04
2.25734110E-01  -2.51471996E-04  5.85010293E-04
2.25954017E-01  -6.79053366E-04  5.77298470E-04
2.26173923E-01  5.55723906E-04  5.78995141E-04
2.26393830E-01  7.81930983E-04  5.78842292E-04
2.26613737E-01  -6.46710396E-05  5.80158400E-04
2.26833643E-01  8.78237188E-04  5.81341817E-04
2.27053550E-01  -3.05578113E-04  5.75274173E-04
2.27273456E-01  -1.93111598E-04  5.80095755E-04
2.27493363E-01  -3.53708863E-04  5.78815100E-04
2.27713269E-01  1.00585818E-03  5.78811795E-04
2.27933176E-01  3.81991267E-04  5.74032117E-04
2.28153083E-01  5.97052276E-04  5.74831378E-04
2.28372989E-01  6.69509172E-04  5.78947424E-04
2.28592896E-01  6.75886869E-04  5.78203513E-04
2.28812802E-01  8.13044608E-04  5.73346788E-04
2.29032709E-01  4.67076898E-04  5.75184292E-04
2.29252616E-01  -3.36393714E-04  5.75247056E-04
2.29472522E-01  1.80095434E-04  5.77436556E-04
2.29692429E-01  2.98619270E-04  5.72943011E-04
2.29912335E-01  -4.20071185E-04  5.75995707E-04
2.30132242E-01  2.60993838E-05  5.76226104E-04
2.30352148E-01  8.18461180E-04  5.75909515E-04
2.30572055E-01  1.02937222E-04  5.77283733E-04
2.30791962E-01  1.16384029E-03  5.69793738E-04
2.31011868E-01  2.52991915E-04  5.75577258E-04
2.31231775E-01  -6.35087490E-05  5.74497265E-04
2.31451681E-01  -1.98900700E-04  5.76982843E-04
2.31671588E-01  -1.70484185E-04  5.71942916E-04
2.31891495E-01  -8.32527876E-05  5.72973617E-04
2.32111401E-01  6.69866800E-04  5.73977451E-04
2.32331308E-01  6.70202076E-04  5.70697942E-04
2.32551214E-01  -4.27767634E-04  5.74436826E-04
